100.000000;0.001563;1073.486697;3.813922
100.000000;0.003125;1133.814823;5.216004
100.000000;0.006250;1261.983888;7.146209
100.000000;0.012500;1513.923747;10.254853
100.000000;0.025000;2032.409902;14.139243
100.000000;0.050000;3012.566472;19.800011
100.000000;0.100000;5079.741059;28.718802
200.000000;0.000800;1073.646466;5.592630
200.000000;0.001563;1136.834439;7.488092
200.000000;0.003125;1266.342406;10.244600
200.000000;0.006250;1513.794655;13.929740
200.000000;0.012500;2020.647328;19.395115
200.000000;0.025000;3060.749038;27.508897
200.000000;0.050000;5060.265172;38.387910
400.000000;0.000400;1075.035575;8.321837
400.000000;0.000800;1140.036843;10.969201
400.000000;0.001563;1270.002990;14.839980
400.000000;0.003125;1518.396051;20.299730
400.000000;0.006250;2040.439384;27.843834
400.000000;0.012500;3054.174572;38.735572
400.000000;0.025000;5055.954882;54.639377
800.000000;0.000200;1076.813782;10.595699
800.000000;0.000400;1142.501299;14.627178
800.000000;0.000800;1266.719292;20.179968
800.000000;0.001563;1527.949002;28.659753
800.000000;0.003125;2015.108971;39.359299
800.000000;0.006250;3010.297841;54.394562
800.000000;0.012500;5057.120576;77.035408
1600.000000;0.000125;1093.460482;16.898160
1600.000000;0.000200;1151.324950;21.505675
1600.000000;0.000400;1273.362609;29.012754
1600.000000;0.000800;1528.913538;40.313321
1600.000000;0.001563;2017.274551;56.464862
1600.000000;0.003125;3011.681500;78.364446
1600.000000;0.006250;4972.538924;109.790491
3200.000000;0.000125;1184.689708;34.084835
3200.000000;0.000200;1299.821345;43.236364
3200.000000;0.000400;1560.249690;58.953132
3200.000000;0.000800;2048.045253;81.232495
3200.000000;0.001563;3055.571095;112.449715
3200.000000;0.003125;5077.442729;159.798461
6400.000000;0.000125;1376.424914;69.908558
6400.000000;0.000200;1566.600984;84.871652
6400.000000;0.000400;2070.748089;115.601519
6400.000000;0.000800;3078.921141;159.777268
6400.000000;0.001563;5090.265910;225.100622
12800.000000;0.000125;1729.766305;137.912700
12800.000000;0.000200;2152.814452;169.686761
12800.000000;0.000400;3172.540926;230.805487
12800.000000;0.000800;5229.828439;323.399142
25600.000000;0.000125;2467.327038;280.642018
25600.000000;0.000200;3244.409384;332.517606
25600.000000;0.000400;5272.151202;453.197576
