100.000000;0.000250;130.864258;1.274322
100.000000;0.000312;130.874729;1.275577
100.000000;0.000400;130.874836;1.275360
100.000000;0.000500;130.876667;1.277500
100.000000;0.000625;130.859657;1.277048
100.000000;0.000800;130.877747;1.280947
100.000000;0.001000;130.866718;1.278034
100.000000;0.001250;130.874409;1.278552
100.000000;0.001563;130.875248;1.280623
100.000000;0.002000;130.878494;1.279037
100.000000;0.002500;130.888245;1.278149
100.000000;0.003125;130.867741;1.278774
100.000000;0.004000;130.877335;1.278967
100.000000;0.005000;130.868683;1.280574
100.000000;0.006250;130.888660;1.280029
100.000000;0.008000;130.879986;1.277661
100.000000;0.010000;130.879951;1.284205
100.000000;0.012500;130.881226;1.276627
100.000000;0.016667;130.885830;1.276292
100.000000;0.020000;130.894176;1.278985
100.000000;0.025000;130.887951;1.279593
100.000000;0.033333;130.880310;1.278216
100.000000;0.040000;130.895943;1.276438
100.000000;0.050000;130.888718;1.281912
100.000000;0.066667;130.892246;1.280751
100.000000;0.076923;130.897045;1.281511
100.000000;0.100000;130.895126;1.280030
100.000000;0.125000;130.907436;1.285400
100.000000;0.166667;130.907070;1.278809
100.000000;0.200000;130.918064;1.287305
100.000000;0.250000;130.914829;1.282954
100.000000;0.333333;130.918060;1.292089
100.000000;0.400000;130.921379;1.286127
100.000000;0.500000;130.929726;1.290047
100.000000;0.625000;130.938881;1.291069
100.000000;0.769231;130.955235;1.452662
100.000000;1.000000;130.953880;1.285707
100.000000;1.300000;130.984791;1.287807
100.000000;1.600000;131.003460;1.293521
100.000000;2.000000;131.030827;1.298182
100.000000;2.500000;131.078518;1.308344
100.000000;3.000000;131.114365;1.308049
100.000000;4.000000;131.155819;1.320809
100.000000;5.000000;131.218086;1.324294
100.000000;6.000000;131.281406;1.329317
100.000000;8.000000;131.396423;1.347772
100.000000;10.000000;131.536095;1.367335
100.000000;13.000000;131.704571;1.392854
100.000000;15.000000;131.914013;1.427965
125.000000;0.000250;130.467865;1.382412
125.000000;0.000312;130.476933;1.380609
125.000000;0.000400;130.476170;1.378736
125.000000;0.000500;130.486099;1.381938
125.000000;0.000625;130.491920;1.381967
125.000000;0.000800;130.496700;1.382457
125.000000;0.001000;130.496120;1.381187
125.000000;0.001250;130.484386;1.382969
125.000000;0.001563;130.475540;1.384081
125.000000;0.002000;130.486370;1.379788
125.000000;0.002500;130.490574;1.382887
125.000000;0.003125;130.497704;1.383120
125.000000;0.004000;130.481583;1.383375
125.000000;0.005000;130.474613;1.379721
125.000000;0.006250;130.502636;1.382068
125.000000;0.008000;130.487099;1.382699
125.000000;0.010000;130.496128;1.381930
125.000000;0.012500;130.479820;1.379537
125.000000;0.016667;130.514931;1.379237
125.000000;0.020000;130.482067;1.386463
125.000000;0.025000;130.498783;1.381136
125.000000;0.033333;130.510414;1.382136
125.000000;0.040000;130.503685;1.385068
125.000000;0.050000;130.504143;1.385760
125.000000;0.066667;130.501629;1.385257
125.000000;0.076923;130.504940;1.386124
125.000000;0.100000;130.513084;1.388992
125.000000;0.125000;130.524319;1.387878
125.000000;0.166667;130.531052;1.387847
125.000000;0.200000;130.544849;1.391063
125.000000;0.250000;130.548985;1.391923
125.000000;0.333333;130.550251;1.388216
125.000000;0.400000;130.559555;1.394156
125.000000;0.500000;130.576954;1.398881
125.000000;0.625000;130.597595;1.398175
125.000000;0.769231;130.622242;1.403854
125.000000;1.000000;130.652176;1.407299
125.000000;1.300000;130.706093;1.417386
125.000000;1.600000;130.754814;1.419961
